223	103	104	123	1	0
224	104	124	123	1	0
225	104	105	124	1	0
226	105	125	124	1	0
227	105	106	125	1	0
228	106	126	125	1	0
229	106	107	126	1	0
230	107	127	126	1	0
231	107	108	127	1	0
232	108	128	127	1	0
233	108	109	128	1	0
234	109	129	128	1	0
235	109	110	129	1	0
236	110	130	129	1	0
237	110	111	130	1	0
238	111	131	130	1	0
239	111	112	131	1	0
240	112	132	131	1	0
241	112	113	132	1	0
242	113	133	132	1	0
243	113	114	133	1	0
244	114	134	133	1	0
245	114	115	134	1	0
246	115	135	134	1	0
247	115	116	135	1	0
248	116	136	135	1	0
249	116	117	136	1	0
250	117	137	136	1	0
251	117	118	137	1	0
252	118	138	137	1	0
253	118	119	138	1	0
254	119	139	138	1	0
255	119	120	139	1	0
256	120	140	139	1	0
257	120	121	140	1	0
258	121	141	140	1	0
259	121	102	141	1	0
260	102	122	141	1	0
261	122	123	142	1	0
262	123	143	142	1	0
263	123	124	143	1	0
264	124	144	143	1	0
265	124	125	144	1	0
266	125	145	144	1	0
267	125	126	145	1	0
268	126	146	145	1	0
269	126	127	146	1	0
270	127	147	146	1	0
271	127	128	147	1	0
272	128	148	147	1	0
273	128	129	148	1	0
274	129	149	148	1	0
275	129	130	149	1	0
276	130	150	149	1	0
277	130	131	150	1	0
278	131	151	150	1	0
279	131	132	151	1	0
280	132	152	151	1	0
281	132	133	152	1	0
282	133	153	152	1	0
283	133	134	153	1	0
284	134	154	153	1	0
285	134	135	154	1	0
286	135	155	154	1	0
287	135	136	155	1	0
288	136	156	155	1	0
289	136	137	156	1	0
290	137	157	156	1	0
291	137	138	157	1	0
292	138	158	157	1	0
293	138	139	158	1	0
294	139	159	158	1	0
295	139	140	159	1	0
296	140	160	159	1	0
297	140	141	160	1	0
298	141	161	160	1	0
299	141	122	161	1	0
300	122	142	161	1	0
301	142	143	162	1	0
302	143	163	162	1	0
303	143	144	163	1	0
304	144	164	163	1	0
305	144	145	164	1	0
306	145	165	164	1	0
307	145	146	165	1	0
308	146	166	165	1	0
309	146	147	166	1	0
310	147	167	166	1	0
311	147	148	167	1	0
312	148	168	167	1	0
313	148	149	168	1	0
314	149	169	168	1	0
315	149	150	169	1	0
316	150	170	169	1	0
317	150	151	170	1	0
318	151	171	170	1	0
319	151	152	171	1	0
320	152	172	171	1	0
321	152	153	172	1	0
322	153	173	172	1	0
323	153	154	173	1	0
324	154	174	173	1	0
325	154	155	174	1	0
326	155	175	174	1	0
327	155	156	175	1	0
328	156	176	175	1	0
329	156	157	176	1	0
330	157	177	176	1	0
331	157	158	177	1	0
332	158	178	177	1	0
333	158	159	178	1	0
334	159	179	178	1	0
335	159	160	179	1	0
336	160	180	179	1	0
337	160	161	180	1	0
338	161	181	180	1	0
339	161	142	181	1	0
340	142	162	181	1	0
341	162	163	182	1	0
342	163	183	182	1	0
343	163	164	183	1	0
344	164	184	183	1	0
345	164	165	184	1	0
346	165	185	184	1	0
347	165	166	185	1	0
348	166	186	185	1	0
349	166	167	186	1	0
350	167	187	186	1	0
351	167	168	187	1	0
352	168	188	187	1	0
353	168	169	188	1	0
354	169	189	188	1	0
355	169	170	189	1	0
356	170	190	189	1	0
357	170	171	190	1	0
358	171	191	190	1	0
359	171	172	191	1	0
360	172	192	191	1	0
361	172	173	192	1	0
362	173	193	192	1	0
363	173	174	193	1	0
364	174	194	193	1	0
365	174	175	194	1	0
366	175	195	194	1	0
367	175	176	195	1	0
368	176	196	195	1	0
369	176	177	196	1	0
370	177	197	196	1	0
371	177	178	197	1	0
372	178	198	197	1	0
373	178	179	198	1	0
374	179	199	198	1	0
375	179	180	199	1	0
376	180	200	199	1	0
377	180	181	200	1	0
378	181	201	200	1	0
379	181	162	201	1	0
380	162	182	201	1	0
381	182	183	202	1	0
382	183	203	202	1	0
383	183	184	203	1	0
384	184	204	203	1	0
385	184	185	204	1	0
386	185	205	204	1	0
387	185	186	205	1	0
388	186	206	205	1	0
389	186	187	206	1	0
390	187	207	206	1	0
391	187	188	207	1	0
392	188	208	207	1	0
393	188	189	208	1	0
394	189	209	208	1	0
395	189	190	209	1	0
396	190	210	209	1	0
397	190	191	210	1	0
398	191	211	210	1	0
399	191	192	211	1	0
400	192	212	211	1	0
401	192	193	212	1	0
402	193	213	212	1	0
403	193	194	213	1	0
404	194	214	213	1	0
405	194	195	214	1	0
406	195	215	214	1	0
407	195	196	215	1	0
408	196	216	215	1	0
409	196	197	216	1	0
410	197	217	216	1	0
411	197	198	217	1	0
412	198	218	217	1	0
413	198	199	218	1	0
414	199	219	218	1	0
415	199	200	219	1	0
416	200	220	219	1	0
417	200	201	220	1	0
418	201	221	220	1	0
419	201	182	221	1	0
420	182	202	221	1	0
421	202	203	222	1	0
422	203	223	222	1	0
423	203	204	223	1	0
424	204	224	223	1	0
425	204	205	224	1	0
426	205	225	224	1	0
427	205	206	225	1	0
428	206	226	225	1	0
429	206	207	226	1	0
430	207	227	226	1	0
431	207	208	227	1	0
432	208	228	227	1	0
433	208	209	228	1	0
434	209	229	228	1	0
435	209	210	229	1	0
436	210	230	229	1	0
437	210	211	230	1	0
438	211	231	230	1	0
439	211	212	231	1	0
440	212	232	231	1	0
441	212	213	232	1	0
442	213	233	232	1	0
443	213	214	233	1	0
444	214	234	233	1	0
445	214	215	234	1	0
446	215	235	234	1	0
447	215	216	235	1	0
448	216	236	235	1	0
449	216	217	236	1	0
450	217	237	236	1	0
451	217	218	237	1	0
452	218	238	237	1	0
453	218	219	238	1	0
454	219	239	238	1	0
455	219	220	239	1	0
456	220	240	239	1	0
457	220	221	240	1	0
458	221	241	240	1	0
459	221	202	241	1	0
460	202	222	241	1	0
461	222	223	242	1	0
462	223	243	242	1	0
463	223	224	243	1	0
464	224	244	243	1	0
465	224	225	244	1	0
466	225	245	244	1	0
467	225	226	245	1	0
468	226	246	245	1	0
469	226	227	246	1	0
470	227	247	246	1	0
471	227	228	247	1	0
472	228	248	247	1	0
473	228	229	248	1	0
474	229	249	248	1	0
475	229	230	249	1	0
476	230	250	249	1	0
477	230	231	250	1	0
478	231	251	250	1	0
479	231	232	251	1	0
480	232	252	251	1	0
481	232	233	252	1	0
482	233	253	252	1	0
483	233	234	253	1	0
484	234	254	253	1	0
485	234	235	254	1	0
486	235	255	254	1	0
487	235	236	255	1	0
488	236	256	255	1	0
489	236	237	256	1	0
490	237	257	256	1	0
491	237	238	257	1	0
492	238	258	257	1	0
493	238	239	258	1	0
494	239	259	258	1	0
495	239	240	259	1	0
496	240	260	259	1	0
497	240	241	260	1	0
498	241	261	260	1	0
499	241	222	261	1	0
500	222	242	261	1	0
501	242	243	262	1	0
502	243	263	262	1	0
503	243	244	263	1	0
504	244	264	263	1	0
505	244	245	264	1	0
506	245	265	264	1	0
507	245	246	265	1	0
508	246	266	265	1	0
509	246	247	266	1	0
510	247	267	266	1	0
511	247	248	267	1	0
512	248	268	267	1	0
513	248	249	268	1	0
514	249	269	268	1	0
515	249	250	269	1	0
516	250	270	269	1	0
517	250	251	270	1	0
518	251	271	270	1	0
519	251	252	271	1	0
520	252	272	271	1	0
521	252	253	272	1	0
522	253	273	272	1	0
523	253	254	273	1	0
524	254	274	273	1	0
525	254	255	274	1	0
526	255	275	274	1	0
527	255	256	275	1	0
528	256	276	275	1	0
529	256	257	276	1	0
530	257	277	276	1	0
531	257	258	277	1	0
532	258	278	277	1	0
533	258	259	278	1	0
534	259	279	278	1	0
535	259	260	279	1	0
536	260	280	279	1	0
537	260	261	280	1	0
538	261	281	280	1	0
539	261	242	281	1	0
540	242	262	281	1	0
541	262	263	282	1	0
542	263	283	282	1	0
543	263	264	283	1	0
544	264	284	283	1	0
545	264	265	284	1	0
546	265	285	284	1	0
547	265	266	285	1	0
548	266	286	285	1	0
549	266	267	286	1	0
550	267	287	286	1	0
551	267	268	287	1	0
552	268	288	287	1	0
553	268	269	288	1	0
554	269	289	288	1	0
555	269	270	289	1	0
556	270	290	289	1	0
557	270	271	290	1	0
558	271	291	290	1	0
559	271	272	291	1	0
560	272	292	291	1	0
561	272	273	292	1	0
562	273	293	292	1	0
563	273	274	293	1	0
564	274	294	293	1	0
565	274	275	294	1	0
566	275	295	294	1	0
567	275	276	295	1	0
568	276	296	295	1	0
569	276	277	296	1	0
570	277	297	296	1	0
571	277	278	297	1	0
572	278	298	297	1	0
573	278	279	298	1	0
574	279	299	298	1	0
575	279	280	299	1	0
576	280	300	299	1	0
577	280	281	300	1	0
578	281	301	300	1	0
579	281	262	301	1	0
580	262	282	301	1	0
581	282	283	302	1	0
582	283	303	302	1	0
583	283	284	303	1	0
584	284	304	303	1	0
585	284	285	304	1	0
586	285	305	304	1	0
587	285	286	305	1	0
588	286	306	305	1	0
589	286	287	306	1	0
590	287	307	306	1	0
591	287	288	307	1	0
592	288	308	307	1	0
593	288	289	308	1	0
594	289	309	308	1	0
595	289	290	309	1	0
596	290	310	309	1	0
597	290	291	310	1	0
598	291	311	310	1	0
599	291	292	311	1	0
600	292	312	311	1	0
601	292	293	312	1	0
602	293	313	312	1	0
603	293	294	313	1	0
604	294	314	313	1	0
605	294	295	314	1	0
606	295	315	314	1	0
607	295	296	315	1	0
608	296	316	315	1	0
609	296	297	316	1	0
610	297	317	316	1	0
611	297	298	317	1	0
612	298	318	317	1	0
613	298	299	318	1	0
614	299	319	318	1	0
615	299	300	319	1	0
616	300	320	319	1	0
617	300	301	320	1	0
618	301	321	320	1	0
619	301	282	321	1	0
620	282	302	321	1	0
621	302	303	322	1	0
622	303	323	322	1	0
623	303	304	323	1	0
624	304	324	323	1	0
625	304	305	324	1	0
626	305	325	324	1	0
627	305	306	325	1	0
628	306	326	325	1	0
629	306	307	326	1	0
630	307	327	326	1	0
631	307	308	327	1	0
632	308	328	327	1	0
633	308	309	328	1	0
634	309	329	328	1	0
635	309	310	329	1	0
636	310	330	329	1	0
637	310	311	330	1	0
638	311	331	330	1	0
639	311	312	331	1	0
640	312	332	331	1	0
641	312	313	332	1	0
642	313	333	332	1	0
643	313	314	333	1	0
644	314	334	333	1	0
645	314	315	334	1	0
646	315	335	334	1	0
647	315	316	335	1	0
648	316	336	335	1	0
649	316	317	336	1	0
650	317	337	336	1	0
651	317	318	337	1	0
652	318	338	337	1	0
653	318	319	338	1	0
654	319	339	338	1	0
655	319	320	339	1	0
656	320	340	339	1	0
657	320	321	340	1	0
658	321	341	340	1	0
659	321	302	341	1	0
660	302	322	341	1	0
661	322	323	342	1	0
662	323	343	342	1	0
663	323	324	343	1	0
664	324	344	343	1	0
665	324	325	344	1	0
666	325	345	344	1	0
667	325	326	345	1	0
668	326	346	345	1	0
669	326	327	346	1	0
670	327	347	346	1	0
671	327	328	347	1	0
672	328	348	347	1	0
673	328	329	348	1	0
674	329	349	348	1	0
675	329	330	349	1	0
676	330	350	349	1	0
677	330	331	350	1	0
678	331	351	350	1	0
679	331	332	351	1	0
680	332	352	351	1	0
681	332	333	352	1	0
682	333	353	352	1	0
683	333	334	353	1	0
684	334	354	353	1	0
685	334	335	354	1	0
686	335	355	354	1	0
687	335	336	355	1	0
688	336	356	355	1	0
689	336	337	356	1	0
690	337	357	356	1	0
691	337	338	357	1	0
692	338	358	357	1	0
693	338	339	358	1	0
694	339	359	358	1	0
695	339	340	359	1	0
696	340	360	359	1	0
697	340	341	360	1	0
698	341	361	360	1	0
699	341	322	361	1	0
700	322	342	361	1	0
701	342	343	362	1	0
702	343	363	362	1	0
703	343	344	363	1	0
704	344	364	363	1	0
705	344	345	364	1	0
706	345	365	364	1	0
707	345	346	365	1	0
708	346	366	365	1	0
709	346	347	366	1	0
710	347	367	366	1	0
711	347	348	367	1	0
712	348	368	367	1	0
713	348	349	368	1	0
714	349	369	368	1	0
715	349	350	369	1	0
716	350	370	369	1	0
717	350	351	370	1	0
718	351	371	370	1	0
719	351	352	371	1	0
720	352	372	371	1	0
721	352	353	372	1	0
722	353	373	372	1	0
723	353	354	373	1	0
724	354	374	373	1	0
725	354	355	374	1	0
726	355	375	374	1	0
727	355	356	375	1	0
728	356	376	375	1	0
729	356	357	376	1	0
730	357	377	376	1	0
731	357	358	377	1	0
732	358	378	377	1	0
733	358	359	378	1	0
734	359	379	378	1	0
735	359	360	379	1	0
736	360	380	379	1	0
737	360	361	380	1	0
738	361	381	380	1	0
739	361	342	381	1	0
740	342	362	381	1	0
741	362	363	382	1	0
742	363	364	382	1	0
743	364	365	382	1	0
744	365	366	382	1	0
745	366	367	382	1	0
746	367	368	382	1	0
747	368	369	382	1	0
748	369	370	382	1	0
749	370	371	382	1	0
750	371	372	382	1	0
751	372	373	382	1	0
752	373	374	382	1	0
753	374	375	382	1	0
754	375	376	382	1	0
755	376	377	382	1	0
756	377	378	382	1	0
757	378	379	382	1	0
758	379	380	382	1	0
759	380	381	382	1	0
760	381	362	382	1	0
